categorias,direccion,nombre,precio,score
Excellent,"3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,Name/address in local language",Selectum Colours Bodrum,,4.5
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia,2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia",The Udaya Resorts & Spa,,5.0
Excellent,"2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594,2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594","The Ritz-Carlton, Sarasota",,4.5
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Excellent,"1,509, reviews,Via Capo 30, 80067, Sorrento Italy,1,509, reviews,Via Capo 30, 80067, Sorrento Italy,Name/address in local language",Minerva Hotel,,4.5
Excellent,"2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,Name/address in local language",Rehana Sharm Resort - Aquapark & Spa,,4.5
Excellent,"4,314, reviews,Anissaras, Hersonissos, Crete 700 14 Greece,4,314, reviews,Anissaras, Hersonissos, Crete 700 14 Greece,Name/address in local language",Mitsis Selection Laguna,,4.5
Very good,"265, reviews,Skala Prinou 64010 Greece,265, reviews,Skala Prinou 64010 Greece,Name/address in local language",Alea Hotel & Suites,,4.0
Very good,"1,244, reviews,Cumhuriyet Mah. Karasaz Sok. No: 27, Alanya 07490 Türkiye,1,244, reviews,Cumhuriyet Mah. Karasaz Sok. No: 27, Alanya 07490 Türkiye,Name/address in local language",Club Big Blue Suite Hotel,,4.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Very good,"1,280, reviews,Rose Hall Main Rd Mahoe Bay, Montego Bay Jamaica,1,280, reviews,Rose Hall Main Rd Mahoe Bay, Montego Bay Jamaica",Zoëtry Montego Bay Jamaica,,4.0
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Excellent,"3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,Name/address in local language",Selectum Colours Bodrum,,4.5
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia,2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia",The Udaya Resorts & Spa,,5.0
Excellent,"2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594,2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594","The Ritz-Carlton, Sarasota",,4.5
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Excellent,"1,509, reviews,Via Capo 30, 80067, Sorrento Italy,1,509, reviews,Via Capo 30, 80067, Sorrento Italy,Name/address in local language",Minerva Hotel,,4.5
Excellent,"2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,Name/address in local language",Rehana Sharm Resort - Aquapark & Spa,,4.5
Excellent,"4,314, reviews,Anissaras, Hersonissos, Crete 700 14 Greece,4,314, reviews,Anissaras, Hersonissos, Crete 700 14 Greece,Name/address in local language",Mitsis Selection Laguna,,4.5
Very good,"265, reviews,Skala Prinou 64010 Greece,265, reviews,Skala Prinou 64010 Greece,Name/address in local language",Alea Hotel & Suites,,4.0
Very good,"1,244, reviews,Cumhuriyet Mah. Karasaz Sok. No: 27, Alanya 07490 Türkiye,1,244, reviews,Cumhuriyet Mah. Karasaz Sok. No: 27, Alanya 07490 Türkiye,Name/address in local language",Club Big Blue Suite Hotel,,4.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Very good,"1,280, reviews,Rose Hall Main Rd Mahoe Bay, Montego Bay Jamaica,1,280, reviews,Rose Hall Main Rd Mahoe Bay, Montego Bay Jamaica",Zoëtry Montego Bay Jamaica,,4.0
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"500, reviews,2317 Burgundy St, New Orleans, LA 70117-8533,500, reviews,2317 Burgundy St, New Orleans, LA 70117-8533",Hotel Peter And Paul,,4.5
Excellent,"2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia,2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia",The Udaya Resorts & Spa,,5.0
Excellent,"2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594,2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594","The Ritz-Carlton, Sarasota",,4.5
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Excellent,"1,509, reviews,Via Capo 30, 80067, Sorrento Italy,1,509, reviews,Via Capo 30, 80067, Sorrento Italy,Name/address in local language",Minerva Hotel,,4.5
Excellent,"2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,Name/address in local language",Rehana Sharm Resort - Aquapark & Spa,,4.5
Excellent,"4,314, reviews,Anissaras, Hersonissos, Crete 700 14 Greece,4,314, reviews,Anissaras, Hersonissos, Crete 700 14 Greece,Name/address in local language",Mitsis Selection Laguna,,4.5
Very good,"265, reviews,Skala Prinou 64010 Greece,265, reviews,Skala Prinou 64010 Greece,Name/address in local language",Alea Hotel & Suites,,4.0
Very good,"1,244, reviews,Cumhuriyet Mah. Karasaz Sok. No: 27, Alanya 07490 Türkiye,1,244, reviews,Cumhuriyet Mah. Karasaz Sok. No: 27, Alanya 07490 Türkiye,Name/address in local language",Club Big Blue Suite Hotel,,4.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Very good,"1,280, reviews,Rose Hall Main Rd Mahoe Bay, Montego Bay Jamaica,1,280, reviews,Rose Hall Main Rd Mahoe Bay, Montego Bay Jamaica",Zoëtry Montego Bay Jamaica,,4.0
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Excellent,"1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129,1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129",Old Creek Lodge,,4.5
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"500, reviews,2317 Burgundy St, New Orleans, LA 70117-8533,500, reviews,2317 Burgundy St, New Orleans, LA 70117-8533",Hotel Peter And Paul,,4.5
Excellent,"500, reviews,2317 Burgundy St, New Orleans, LA 70117-8533,500, reviews,2317 Burgundy St, New Orleans, LA 70117-8533",Hotel Peter And Paul,,4.5
Excellent,"2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594,2,965, reviews,1111 Ritz-Carlton Drive, Sarasota, FL 34236-5594","The Ritz-Carlton, Sarasota",,4.5
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Excellent,"1,509, reviews,Via Capo 30, 80067, Sorrento Italy,1,509, reviews,Via Capo 30, 80067, Sorrento Italy,Name/address in local language",Minerva Hotel,,4.5
Excellent,"2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,2,917, reviews,7 Km North Of Sharm Airport, Nabq Bay, Sharm El Sheikh 1111 Egypt,Name/address in local language",Rehana Sharm Resort - Aquapark & Spa,,4.5
